0,1,S2801_C02_011E,county,S2801_C02_012E,state,S2501_C02_001E,S1901_C01_001E,S1501_C02_015E,S2301_C03_001E,S0101_C01_001E,cluster
6.2302957,9.779114,35.9,249,54.8,48,13614,13614,11.3,52.7,41318,-1
-8.598799,-2.4331295,7.4,339,85.6,48,186861,186861,33.7,61.0,535187,1
5.4513326,-6.718811,16.7,111,68.2,48,2432,2432,12.4,66.7,7207,-1
4.909945,8.490416,32.6,127,57.9,48,3476,3476,10.1,47.5,10822,0
6.34014,5.5807166,27.4,479,58.1,48,72379,72379,17.4,54.6,269624,-1
-10.601113,-2.083176,4.4,157,91.2,48,222331,222331,45.7,63.3,711421,1
0.9173583,-7.8569536,12.0,11,74.5,48,702,702,23.6,62.1,1929,-1
5.804608,-0.3853263,20.3,69,66.1,48,2462,2462,13.4,56.5,7891,-1
2.7035604,3.8122027,20.1,445,63.5,48,4142,4142,12.8,47.3,12755,0
5.04944,3.186917,23.2,331,62.9,48,9437,9437,15.0,50.2,24479,0
5.569567,2.2248323,23.0,93,62.3,48,5107,5107,18.6,50.9,13492,-1
2.8282633,8.421298,29.3,145,55.6,48,5405,5405,12.1,41.0,17289,0
4.106277,9.09853,32.7,47,54.9,48,2022,2022,14.7,45.7,7251,0
2.9159098,-5.4683867,16.3,15,72.0,48,11021,11021,22.3,58.4,29292,-1
2.0911553,14.256497,56.6,261,36.2,48,152,152,6.5,44.9,564,-1
-5.6803365,-1.8429308,14.3,355,76.3,48,128857,128857,20.9,59.2,358484,-1
5.206524,1.5772885,20.0,197,64.6,48,1533,1533,14.4,53.5,3990,-1
1.114371,-4.6064606,11.4,497,73.8,48,21691,21691,17.2,56.5,63247,-1
4.5568132,-4.6780148,11.9,235,70.4,48,648,648,14.8,57.7,1592,-1
0.16957949,-4.7581816,13.2,273,73.8,48,10958,10958,24.1,55.0,31540,-1
2.688545,10.466823,32.0,489,51.1,48,5737,5737,9.0,37.8,21839,0
-3.9193313,-5.7111278,9.0,139,81.6,48,54725,54725,22.1,63.0,164092,-1
6.870651,-2.541438,19.0,239,65.2,48,5232,5232,18.3,59.6,14756,-1
2.2755654,0.9141844,21.5,343,72.4,48,5024,5024,16.0,50.5,12530,-1
1.9007573,-3.3861227,15.4,361,74.3,48,32272,32272,15.7,56.2,83909,-1
4.9627414,2.9253578,23.1,429,63.2,48,3361,3361,16.8,49.5,9365,0
5.392122,-0.78031033,19.1,495,68.8,48,2524,2524,10.7,56.3,7777,-1
-13.645588,2.8571374,11.7,201,78.8,48,1562813,1562813,30.5,63.6,4525519,-1
1.0446968,-6.1821938,11.9,3,81.8,48,5413,5413,9.8,63.3,17577,-1
-0.041356463,-4.252694,12.6,53,71.9,48,16545,16545,24.1,53.8,45017,-1
-2.0603235,-5.5516715,15.3,171,76.5,48,10795,10795,33.4,55.0,25939,-1
0.1958617,-8.098549,9.8,27,80.5,49,4235,4235,21.4,60.6,12651,-1
-0.8764399,-5.355891,11.2,25,74.3,49,2514,2514,27.0,54.7,7246,-1
-7.745336,-9.28381,4.4,43,91.4,49,14781,14781,53.5,70.9,39731,1
-1.651286,-9.156817,8.1,19,80.4,49,3873,3873,27.8,63.5,9544,1
-1.0431218,0.22504732,16.5,31,72.3,49,516,516,22.7,42.8,1860,-1
-2.3562737,-0.6793037,7.0,33,76.2,49,601,601,22.8,41.0,2307,-1
-5.4235864,-9.494952,5.0,51,89.4,49,9040,9040,38.7,68.9,29306,1
2.0957837,-5.683211,14.3,1,77.0,49,2313,2313,18.5,58.0,6414,-1
-0.46151185,-7.768422,10.9,3,82.3,49,17035,17035,22.7,60.2,52182,-1
-2.8275282,-6.9865713,7.6,21,81.2,49,15575,15575,28.7,58.1,48504,-1
-0.95867515,-1.5050839,11.1,39,77.5,49,8366,8366,19.2,48.7,28892,-1
0.8955369,-5.353353,11.0,41,78.2,49,7171,7171,16.8,56.3,20961,-1
-9.363165,-3.331956,3.6,49,85.9,49,155664,155664,39.4,64.9,576496,1
-5.2400684,-4.964188,8.2,57,82.4,49,81298,81298,24.0,63.6,244101,-1
-1.7468956,-8.620503,7.2,45,87.6,49,19562,19562,22.6,64.1,63357,-1
-4.666602,-4.693556,7.8,53,84.1,49,52385,52385,28.1,53.6,155577,-1
1.0923347,-5.464714,11.9,13,80.8,49,6650,6650,14.5,57.6,20259,-1
4.8312173,10.687102,36.8,37,50.8,49,4019,4019,17.3,48.0,15193,0
-10.816977,0.6769532,6.5,35,83.6,49,363058,363058,33.6,68.1,1106700,1
1.263404,-6.0987883,12.3,47,80.4,49,10616,10616,14.3,59.4,36343,-1
0.70766664,-4.742907,1.2,9,90.5,49,168,168,9.3,51.9,702,-1
-7.9496202,-5.0774193,4.6,11,89.5,49,101422,101422,36.2,66.1,334977,-1
-0.48363084,-7.093126,11.9,55,79.1,49,990,990,26.0,58.2,2700,-1
2.047687,-4.7191477,14.1,7,76.1,49,7841,7841,15.7,57.0,20512,-1
1.0395756,-3.298272,13.8,15,76.5,49,3564,3564,15.0,53.5,10410,-1
-5.701132,-9.011902,4.2,29,92.4,49,3236,3236,40.0,62.2,11014,-1
-5.486127,-7.9929504,5.6,5,84.8,49,36829,36829,36.9,65.4,120288,1
0.5521412,-4.9724026,10.4,17,76.5,49,1756,1756,21.1,55.2,5020,-1
1.0193738,-7.3294992,10.3,23,79.5,49,3287,3287,16.8,61.9,10694,-1
-1.4663637,-6.9839606,14.4,21,76.3,50,25160,25160,30.0,59.9,59676,-1
2.6170356,-3.0579476,19.6,19,72.4,50,11498,11498,22.0,55.0,26951,-1
-4.2505183,-9.153716,9.1,13,81.7,50,2952,2952,38.3,63.9,6950,1
-0.41988617,-8.689085,15.1,17,75.8,50,12275,12275,30.0,63.8,28901,1
-7.5202274,-7.5959253,7.6,7,85.6,50,64906,64906,49.6,66.7,160985,1
-4.013904,-8.83029,11.3,15,80.2,50,10401,10401,37.6,65.6,25191,1
-3.6051335,-7.711821,12.3,27,80.5,50,24121,24121,36.0,60.4,55485,1
0.29107696,-9.250941,14.6,11,78.8,50,18649,18649,24.7,66.1,48816,1
0.7593836,-5.341298,17.2,5,71.7,50,12094,12094,27.9,57.5,30576,-1
-3.185418,-7.507846,12.1,25,76.6,50,19059,19059,37.0,60.1,43332,-1
-2.7561066,-7.3793807,12.6,3,78.5,50,15280,15280,34.3,58.9,36054,1
-3.7578552,-8.375291,13.3,1,79.3,50,14701,14701,36.7,63.8,36825,1
4.936037,0.39291626,23.5,9,69.4,50,2720,2720,14.7,53.3,6203,-1
-4.564088,-8.823765,13.1,23,80.3,50,24719,24719,40.5,65.3,58691,-1
-8.444721,-4.442263,9.7,87,83.7,51,126115,126115,42.1,65.6,324073,1
2.1129694,3.0248978,21.3,89,66.0,51,22161,22161,12.8,48.1,51956,-1
-3.633303,-8.940322,8.4,99,83.6,51,8972,8972,34.2,63.5,25564,1
5.935712,-5.461201,16.2,101,67.5,51,6079,6079,19.0,64.2,16329,-1
-1.1629528,-2.2999048,18.7,103,71.3,51,5081,5081,31.9,46.5,10848,-1
2.5716248,9.919638,30.7,105,50.9,51,9278,9278,11.1,37.0,24428,0
1.4569432,-5.649895,14.5,109,73.2,51,13451,13451,23.2,57.6,34813,-1
-0.7074801,-4.599855,13.6,115,75.0,51,3766,3766,26.9,54.3,8830,-1
1.2612742,3.108028,20.4,119,65.5,51,4522,4522,22.1,47.1,10710,-1
1.08882,4.331882,25.4,147,65.1,51,7281,7281,24.9,45.5,22903,-1
-1.7276864,-2.2019584,11.4,149,79.4,51,11298,11298,23.0,48.8,37704,-1
2.0262456,5.8265715,25.3,159,63.0,51,3250,3250,13.4,43.0,8873,0
1.1764399,-6.434972,19.1,165,72.7,51,30503,30503,24.8,61.6,78653,-1
4.157,6.952324,29.9,169,60.8,51,8976,8976,13.3,45.5,22290,0
-5.147,-7.4420238,7.3,177,86.3,51,43279,43279,30.4,63.8,130159,1
6.07699,-1.0169438,16.9,181,61.1,51,2773,2773,19.1,55.3,6670,-1
7.5147166,1.6007743,24.7,11,60.6,51,5948,5948,20.6,55.2,15462,-1
-0.3893601,-6.69714,16.0,43,72.8,51,5568,5568,31.5,60.2,14331,-1
4.3370404,0.8025836,21.0,67,67.9,51,23203,23203,20.7,54.4,56277,-1
7.6686187,6.3371515,29.8,97,54.2,51,2811,2811,18.9,54.2,7052,-1
6.64801,6.5207176,30.4,117,57.5,51,11785,11785,18.2,49.4,30959,0
-6.083843,-7.321545,9.5,121,84.4,51,35577,35577,46.3,55.8,97692,-1
-1.0851681,-8.472137,8.7,127,78.1,51,7555,7555,26.9,61.2,20523,-1
1.2464714,-4.412449,18.8,15,70.6,51,28790,28790,23.4,56.8,74390,-1
8.550443,0.47236833,21.9,49,55.0,51,3972,3972,16.7,59.6,9797,-1
0.80708414,7.990607,28.7,51,58.8,51,6096,6096,9.3,36.7,15181,0
-3.8372557,-6.896153,11.0,75,80.2,51,8257,8257,38.9,57.1,22148,-1
5.7886314,8.966285,33.4,83,54.1,51,14084,14084,15.9,50.5,35030,0
-9.298393,-7.2613044,3.4,107,93.2,51,121299,121299,59.8,72.7,374558,-1
1.2649544,-4.912948,16.4,113,70.0,51,5107,5107,26.9,57.5,13108,-1
-8.898389,-4.0609035,4.0,153,91.9,51,139306,139306,39.8,68.1,450763,-1
-4.179139,-7.0107164,11.8,161,80.7,51,38434,38434,34.7,59.1,93419,-1
3.8502285,0.29077488,19.1,175,66.9,51,6664,6664,19.0,52.6,18089,-1
0.8780795,4.1597,25.3,91,68.4,51,1163,1163,25.0,46.6,2213,-1
4.07314,6.8978295,26.6,25,57.8,51,6048,6048,13.1,45.2,16435,0
3.9575362,-2.2569034,17.7,33,68.6,51,10815,10815,19.2,55.8,29889,-1
-0.42435244,-6.6039333,12.5,73,80.1,51,14746,14746,22.8,58.0,37035,-1
6.0837536,2.2368083,24.6,131,62.7,51,5177,5177,23.2,49.6,11998,-1
5.5052958,4.970885,27.6,141,62.8,51,7713,7713,14.3,48.6,17958,0
-2.8773725,-6.293098,7.5,145,85.2,51,9974,9974,28.4,54.1,28364,-1
6.200728,-0.2367662,25.0,163,67.9,51,9160,9160,25.8,54.0,22440,-1
3.4959974,-4.4271674,18.6,171,71.8,51,17262,17262,19.2,58.1,42854,-1
-4.4878125,-8.74716,9.4,61,84.5,51,23981,23981,35.3,64.4,68406,1
7.6238246,5.2597723,27.6,36,56.6,51,2899,2899,12.8,55.5,7022,0
0.15998222,-7.1531954,13.9,47,78.6,51,16837,16837,23.4,60.6,49795,1
4.5097685,-3.7262008,17.6,53,70.0,51,10347,10347,16.6,58.6,28033,-1
-0.80223405,-7.95078,11.6,79,79.4,51,7260,7260,26.7,61.3,19213,1
-5.2564726,-7.9755006,9.1,85,84.0,51,38208,38208,37.9,65.6,103218,1
4.8639293,9.113966,33.0,111,56.0,51,4480,4480,10.6,45.9,12369,0
-0.59289527,-5.369753,12.3,137,75.4,51,13470,13470,25.6,56.1,35265,-1
4.071973,7.4062757,27.8,595,57.8,51,2119,2119,15.3,44.6,5495,0
6.481292,1.6425819,24.3,197,65.1,51,11892,11892,18.3,54.5,29048,-1
-5.954564,-4.9120455,8.0,550,86.7,51,83031,83031,31.5,58.7,235410,-1
1.8400159,-3.1815486,18.2,570,73.1,51,7092,7092,23.6,54.5,17582,-1
-2.1877604,-6.776008,12.0,660,72.6,51,16848,16848,34.9,57.5,53064,-1
-6.8152394,-7.939203,8.7,3,83.4,51,40015,40015,52.3,59.1,105105,-1
0.8698929,2.3937788,18.7,21,69.0,51,2561,2561,14.2,45.8,6524,-1
0.21186009,-5.237031,17.2,19,72.7,51,30927,30927,28.3,58.0,77319,-1
-0.7666955,-6.163091,14.0,23,75.7,51,13238,13238,28.3,58.7,33149,-1
3.3328404,5.2365665,22.2,29,60.0,51,5705,5705,11.4,46.3,17048,0
-1.6170913,-5.280861,17.0,680,71.1,51,28150,28150,33.6,54.2,79237,-1
-6.1100793,-8.464181,5.8,199,89.8,51,24333,24333,43.6,57.0,67196,-1
-6.0300794,-3.9933987,15.8,760,71.2,51,89238,89238,37.5,59.2,220892,-1
5.697507,1.553936,23.1,690,63.7,51,5740,5740,20.9,51.7,13256,-1
2.6866062,-3.6197674,18.3,125,62.6,51,6523,6523,30.8,57.5,14863,-1
8.857599,0.8010373,26.3,57,55.8,51,4470,4470,18.9,58.9,11083,-1
6.696593,2.9434402,23.9,143,62.8,51,26687,26687,14.1,54.2,61970,-1
3.9457676,1.9116404,18.4,720,63.5,51,1786,1786,17.0,50.6,4043,-1
-0.7270843,-6.155904,16.7,790,72.3,51,10477,10477,33.8,58.5,24273,-1
-3.1107495,-7.381471,9.6,65,82.2,51,9794,9794,32.3,56.7,26109,-1
4.8368278,-4.338284,16.5,7,70.9,51,4699,4699,14.5,59.6,12802,1
-1.8260156,-3.122331,15.4,750,76.4,51,5503,5503,34.4,47.3,17380,-1
-0.071849324,-5.9875746,19.0,840,71.8,51,10520,10520,32.5,61.0,27516,-1
5.447654,2.1405287,22.3,1,62.8,51,13528,13528,19.6,51.7,32840,-1
6.468761,2.6981158,26.6,45,63.5,51,2344,2344,19.2,52.7,5131,-1
6.8449197,-0.48378873,24.6,63,68.2,51,6434,6434,19.4,56.1,15594,-1
5.5693874,-1.6789994,23.0,71,72.7,51,7088,7088,17.0,54.7,16867,-1
5.7036448,5.636866,28.3,77,62.3,51,6653,6653,12.8,48.9,15708,0
3.6055355,8.024679,30.2,135,57.8,51,5633,5633,13.7,43.5,15537,0
-1.2828766,-6.295919,15.4,157,72.5,51,3131,3131,33.6,57.5,7359,-1
0.029688492,4.9918537,20.7,195,66.5,51,15104,15104,13.9,40.9,39539,-1
1.0407758,-1.189361,20.5,520,71.9,51,7418,7418,23.0,51.2,17077,-1
5.051328,6.091883,28.5,580,61.3,51,2399,2399,14.6,46.7,5675,0
-0.8312927,-3.9523695,15.5,740,74.1,51,36616,36616,21.9,55.5,95536,-1
-5.940065,-7.46552,9.2,830,82.7,51,4649,4649,55.2,46.6,14817,-1
-8.624427,-2.8665757,6.4,810,86.8,51,167731,167731,34.8,61.1,450057,1
3.0498614,2.9894,23.0,5,65.9,51,6866,6866,15.8,48.2,15489,0
8.106077,3.300845,26.9,35,63.0,51,12517,12517,14.5,53.5,29767,0
7.144803,4.5060916,27.2,640,63.4,51,2837,2837,10.3,51.9,6788,0
1.1389606,-1.4290233,20.0,191,71.7,51,22388,22388,23.4,52.6,54457,-1
1.4733558,-1.3660955,19.0,193,71.9,51,7412,7412,21.1,52.9,17596,-1
-0.5384559,-1.1442887,18.0,133,70.2,51,5774,5774,26.4,44.5,12254,-1
8.061846,3.4005294,26.7,139,62.0,51,9467,9467,13.2,54.6,23694,0
4.8786125,1.1164061,21.2,155,65.3,51,14577,14577,18.5,53.5,34330,-1
0.1921161,-6.967141,11.8,187,79.6,51,14190,14190,20.9,60.0,38991,1
-8.60551,-8.004607,5.4,510,88.7,51,68663,68663,61.8,73.9,154710,-1
5.376163,3.0355544,24.8,590,64.4,51,18517,18517,18.9,50.2,41911,-1
-4.969372,-9.293078,9.4,630,80.3,51,10419,10419,42.9,64.4,28135,1
-3.452355,-4.538936,10.7,650,79.6,51,53555,53555,25.6,56.3,136255,-1
7.132749,1.548681,24.8,9,62.6,51,12110,12110,19.9,55.0,31819,-1
-9.017314,-7.6884785,5.1,13,90.2,51,102310,102310,74.1,74.3,229534,-1
6.698465,-1.1258496,22.0,17,67.0,51,1847,1847,15.9,57.9,4458,-1
8.052597,2.7967517,26.8,670,63.1,51,9123,9123,15.1,54.8,22353,0
0.3446789,9.052819,31.8,27,59.4,51,9022,9022,10.8,35.0,22611,0
-3.7795942,-3.6126947,11.1,700,77.8,51,68665,68665,24.8,57.3,180775,-1
-1.7617017,-7.3561597,12.0,69,76.6,51,30495,30495,27.7,64.1,83784,-1
-5.8748846,-8.075133,4.5,179,91.8,51,45345,45345,38.7,63.0,141159,-1
2.5920072,3.7445056,24.6,185,67.5,51,17330,17330,15.2,45.9,42689,-1
7.452264,4.9188814,30.2,530,64.6,51,2606,2606,16.3,53.3,6495,-1
-8.2267065,-8.840654,3.2,610,91.7,51,5308,5308,78.1,71.7,13843,-1
-4.0063324,-9.861587,4.5,685,88.7,51,4778,4778,31.4,67.9,16117,-1
5.6514754,2.732713,23.0,730,62.3,51,13262,13262,17.5,51.3,32037,-1
-5.008173,-8.8133745,9.2,735,87.0,51,4583,4583,41.5,60.6,12022,-1
-0.70845467,8.279751,26.1,183,60.4,51,3388,3388,11.7,26.7,11595,-1
-7.9275618,-9.121416,3.4,600,93.2,51,8499,8499,56.9,67.3,23580,-1
5.1951923,-3.6326804,18.6,820,67.5,51,9128,9128,22.3,58.4,21620,-1
-2.9801009,-9.499228,7.1,683,87.6,51,12540,12540,29.7,69.4,41379,1
-0.17599419,-4.373129,17.4,770,70.5,51,42333,42333,23.2,59.4,99572,-1
-0.61477816,-6.358588,12.9,775,76.3,51,9997,9997,27.7,58.8,25521,-1
-2.4556496,-6.473856,11.2,800,77.5,51,32331,32331,27.2,59.9,88057,-1
-4.651164,-2.357632,11.8,710,79.2,51,87249,87249,27.3,51.8,245752,-1
6.177029,9.532443,35.5,37,53.3,51,4493,4493,11.9,49.9,12176,0
-8.459998,-4.6470838,7.4,41,87.5,51,120907,120907,38.4,65.0,335594,1
-11.593624,0.38290608,3.8,59,92.4,51,393380,393380,60.7,67.7,1142004,-1
2.8976889,7.1838856,22.3,81,55.1,51,3649,3649,7.5,40.7,11606,0
-0.21000302,-6.279939,14.4,93,73.6,51,14157,14157,26.9,59.1,36090,-1
-6.35751,-7.8544216,8.4,95,85.5,51,28410,28410,47.9,55.1,73028,-1
3.7626588,7.8645754,30.8,167,57.6,51,11102,11102,13.6,44.0,27725,0
3.7059655,-1.9639935,19.1,620,66.2,51,3470,3470,25.3,53.8,8334,-1
3.997148,3.3873012,24.4,173,65.7,51,12829,12829,14.5,49.4,31298,0
-6.117173,-8.787965,10.1,540,78.6,51,18408,18408,51.4,61.3,46487,-1
0.33487538,5.3031254,22.9,678,65.8,51,1935,1935,38.5,33.7,7113,-1
3.6308532,-4.299765,19.6,31,71.3,51,22608,22608,21.5,58.4,55158,-1
1.3219192,-2.1461632,19.6,33,73.5,54,27542,27542,22.6,54.7,68438,-1
2.244721,-3.3157434,20.0,69,67.0,54,17846,17846,30.8,56.0,42906,-1
2.8707833,4.7830524,26.3,85,67.3,54,3825,3825,9.3,45.4,10005,0
-0.38874394,6.532209,25.6,13,66.5,54,2808,2808,10.6,36.9,7450,0
0.13427961,-0.16119297,17.2,65,74.6,54,7118,7118,18.0,48.5,17510,-1
0.30096558,5.233025,24.8,43,69.7,54,8046,8046,8.9,42.1,21241,-1
-0.13896598,1.4688122,20.5,81,73.7,54,31069,31069,18.6,46.2,77097,-1
4.6760273,7.002872,30.9,7,60.9,54,5498,5498,15.7,44.8,14345,0
0.31650874,-5.286582,15.3,79,72.9,54,21734,21734,24.9,56.9,56644,-1
1.5247741,2.841122,21.0,1,67.3,54,6293,6293,15.3,46.5,16790,0
-0.5858969,5.81135,24.6,5,70.5,54,9298,9298,7.9,37.4,23236,-1
-0.68240726,8.930383,31.3,47,60.0,54,7702,7702,4.9,25.3,19707,-1
2.2425864,5.785074,26.6,99,63.5,54,16305,16305,13.0,43.2,41063,0
-0.50615835,7.4702797,28.2,109,64.0,54,9169,9169,9.3,35.0,22130,0
4.346639,3.9247572,25.7,35,65.2,54,11149,11149,16.2,47.5,29123,0
2.5464857,3.8364937,23.4,55,65.1,54,25019,25019,19.8,45.4,60963,-1
1.5559527,1.4082448,20.7,97,69.9,54,9341,9341,18.1,48.8,24604,-1
1.72067,6.9514656,30.7,101,64.9,54,3690,3690,10.5,41.9,8637,0
-1.168056,-5.5023546,12.3,3,79.2,54,42456,42456,20.7,59.8,111610,-1
0.53594095,2.9730732,21.9,19,70.6,54,17697,17697,14.7,44.3,44602,-1
6.3467717,5.6315174,31.7,23,65.3,54,4372,4372,14.5,50.0,11673,0
4.929131,10.535488,39.6,27,54.9,54,9676,9676,12.6,47.9,23412,0
2.3937283,8.109247,27.2,89,54.7,54,5482,5482,14.5,39.3,13210,0
3.660206,-0.26262018,19.0,9,67.9,54,9961,9961,19.9,53.5,23067,-1
-0.3688747,5.5174465,22.4,17,63.6,54,2662,2662,14.9,39.2,8570,0
1.6937279,2.2439325,23.3,25,68.9,54,15255,15255,20.3,47.7,35523,-1
5.8825984,-1.0795846,22.4,31,69.8,54,5561,5561,14.4,57.1,13812,-1
0.7133853,-2.649185,18.1,49,75.6,54,22718,22718,22.0,54.1,56575,-1
5.4183617,6.807812,33.7,57,61.9,54,11274,11274,12.7,49.6,27421,0
-0.73305357,6.5377636,25.3,59,67.2,54,10910,10910,9.2,36.0,25150,0
4.481864,-0.578131,20.1,29,69.4,54,12760,12760,17.9,54.3,29921,-1
1.5400916,2.8369098,20.9,41,68.1,54,6586,6586,13.4,47.3,16371,0
2.0223377,1.5766859,21.3,51,68.6,54,12695,12695,17.1,49.2,32006,-1
1.4290837,2.5865731,20.8,67,68.6,54,10671,10671,14.7,47.0,25496,0
5.2630377,4.2799606,27.0,75,68.2,54,3647,3647,17.8,48.5,8574,-1
1.6910146,1.718148,22.2,93,71.6,54,2951,2951,14.8,48.2,7035,-1
1.3678468,5.273634,25.0,95,66.1,54,3563,3563,13.6,43.1,8949,0
4.785073,4.052073,26.4,83,66.1,54,11391,11391,17.7,47.6,29152,-1
1.6761272,7.3466997,27.6,87,60.6,54,5815,5815,11.4,41.0,14348,0
2.4113615,1.9492697,23.3,91,71.4,54,6616,6616,18.6,49.6,16977,-1
0.87896794,4.4735646,20.0,105,65.9,54,2427,2427,7.5,43.6,5800,-1
-0.53851104,-3.0167527,16.4,107,76.7,54,36110,36110,21.5,52.8,86016,-1
-0.74561334,7.402976,30.2,15,66.2,54,3365,3365,9.0,35.2,8901,0
0.61908627,7.760601,26.6,21,60.3,54,2703,2703,16.0,35.2,8305,0
1.7093511,6.104922,26.4,53,63.5,54,11079,11079,11.0,42.0,27000,0
-5.0775356,-6.6706705,11.3,61,82.2,54,38410,38410,39.8,56.1,103715,-1
5.2881656,6.6779213,28.8,63,58.8,54,5815,5815,14.5,46.8,13517,0
0.17260183,0.55257964,17.1,73,73.7,54,2868,2868,13.8,47.6,7527,-1
1.325266,6.3712797,27.1,103,65.1,54,5979,5979,11.8,41.5,15793,0
-0.4478938,-1.6739762,17.3,11,68.2,54,40239,40239,25.7,50.0,96100,-1
-2.4889534,-7.854555,10.0,37,79.5,54,20808,20808,30.5,61.3,55673,1
-3.962153,-2.5349824,16.4,39,74.7,54,80267,80267,25.3,53.2,187827,-1
-0.7900396,5.22367,22.2,45,73.2,54,13978,13978,8.7,38.0,34428,-1
4.016305,8.431947,32.0,71,57.5,54,3032,3032,13.9,45.2,7138,0
0.48541522,0.9513585,19.2,77,73.0,54,12420,12420,15.0,48.3,33760,-1
-3.6363416,-5.0456395,10.4,57,83.7,53,47341,47341,25.6,55.5,121725,-1
-0.7753855,1.4697984,16.8,65,71.7,53,17534,17534,18.6,46.7,43858,-1
-7.95761,-1.6924341,9.9,63,83.3,53,194995,194995,29.4,56.4,490764,-1
-1.3339372,-1.8048272,11.0,43,78.2,53,4416,4416,22.9,48.9,10344,-1
-1.0058558,-5.965916,12.6,7,74.5,53,27383,27383,26.3,57.5,75138,-1
-1.206113,-2.5574348,12.8,15,78.7,53,40668,40668,16.1,51.6,103590,-1
-0.40286595,4.9799347,22.4,19,65.3,53,3056,3056,17.5,38.8,7568,-1
-1.1856067,-1.674223,15.6,39,75.4,53,8247,8247,25.8,47.2,21172,-1
-4.220976,-5.9645996,10.0,31,85.1,53,13903,13903,39.9,41.7,30524,-1
-6.415923,-4.4793315,6.7,35,88.4,53,100484,100484,31.8,53.0,258903,-1
-12.791458,2.620636,6.0,33,88.8,53,851077,851077,50.3,66.1,2118119,-1
-2.0252035,1.5028867,16.4,49,76.0,53,8786,8786,17.0,38.9,20940,-1
-0.8488217,2.3893692,14.4,51,68.2,53,5637,5637,20.1,40.5,13066,-1
-5.854194,-7.848161,6.8,55,85.1,53,7718,7718,48.3,53.4,16221,-1
1.1490684,-1.9821194,18.9,59,73.1,53,4713,4713,23.2,51.7,11498,-1
-6.2766633,-8.201926,6.3,75,83.0,53,17657,17657,48.4,53.7,47794,-1
-3.3309343,-2.596211,16.9,77,73.3,53,81720,81720,15.9,57.3,248279,-1
-2.871196,-1.6049421,13.0,9,81.3,53,32280,32280,25.0,45.1,73439,-1
-1.1736847,0.020410987,14.1,41,75.4,53,30036,30036,15.4,48.6,76012,-1
0.74306124,-6.9467525,9.3,17,78.3,53,14706,14706,18.3,59.2,40585,-1
-1.5909582,-0.4034543,15.1,27,78.8,53,28070,28070,15.2,46.6,71454,-1
-4.301299,-5.54591,6.9,29,87.7,53,34027,34027,32.4,48.1,80323,-1
-9.250057,0.44377127,9.0,53,84.0,53,312839,312839,26.0,57.6,845193,-1
-2.4360514,1.1693963,13.5,69,78.8,53,1823,1823,17.1,34.5,4105,-1
3.4588532,-6.2743196,15.3,21,73.7,53,25835,25835,16.3,62.2,89124,-1
-2.374214,-6.24431,10.9,71,80.0,53,22391,22391,29.1,54.8,59862,-1
1.5030307,-4.0394883,14.6,25,75.5,53,30512,30512,16.7,57.8,93420,-1
-6.24012,-5.02925,8.9,73,85.4,53,83475,83475,33.8,58.6,212738,1
-10.058601,-0.39500183,6.8,61,87.6,53,284477,284477,31.3,63.5,771904,1
1.9069778,0.3352695,19.2,47,70.4,53,17075,17075,18.3,51.1,41377,-1
-3.8409343,-7.672853,8.4,37,82.6,53,17648,17648,35.0,56.6,43726,-1
-6.6254354,-4.5166407,8.6,67,85.5,53,106229,106229,34.4,56.5,269885,-1
-4.6962447,-4.5842056,10.8,5,81.1,53,70363,70363,30.0,58.8,190529,-1
-0.9801147,-2.241628,16.4,13,76.5,53,1759,1759,26.5,48.4,3999,-1
-8.264158,-2.6600835,6.5,11,87.5,53,167717,167717,29.0,59.8,457474,-1
-0.1437718,-3.999838,12.4,3,77.5,53,9235,9235,21.4,53.9,22259,-1
7.563805,0.18120319,23.0,1,63.5,53,5824,5824,13.6,58.8,19261,-1
-0.7235367,-3.4545465,12.9,23,73.1,53,1007,1007,23.0,52.3,2226,-1
-1.9225197,-0.857433,12.9,45,80.4,53,23034,23034,17.8,45.1,61569,-1
2.3864253,-3.7497046,18.1,15,72.1,56,5328,5328,24.4,55.5,13479,-1
0.19359821,-8.283089,8.8,41,84.1,56,7705,7705,17.4,62.6,20758,-1
1.5902272,-6.445397,12.3,43,77.4,56,3490,3490,21.0,58.5,8253,-1
2.4699445,-7.1106915,14.9,17,76.1,56,2246,2246,21.6,59.2,4741,-1
1.6250302,-6.2952914,13.9,13,72.3,56,15167,15167,23.3,59.8,40354,-1
-1.4675932,-10.036869,6.1,35,84.8,56,3197,3197,25.4,69.4,10037,-1
4.4487886,-4.950049,17.1,45,71.6,56,3182,3182,19.8,59.3,7117,-1
-1.2452734,-9.169048,6.6,5,86.5,56,17588,17588,18.5,71.1,48116,-1
0.80258363,-8.427535,8.2,23,77.4,56,7063,7063,20.5,64.3,18791,-1
6.23155,-4.310815,20.4,19,70.2,56,3778,3778,26.8,63.3,8562,-1
-0.5719139,-7.9620576,11.1,25,79.0,56,32984,32984,22.8,65.1,81023,-1
-3.7285085,-7.0664225,8.5,21,83.0,56,38447,38447,28.7,61.3,97031,1
1.1359214,-7.705077,9.0,9,77.2,56,5630,5630,18.2,62.7,14166,-1
3.1310408,-0.81909806,14.2,27,67.8,56,982,982,18.3,50.3,2479,-1
-7.4734063,-9.494004,4.6,39,84.0,56,8795,8795,54.1,76.9,22923,-1
